team_id,playerId,firstName,lastName,fullName,displayName,weight,height,age,position,activestatus,headshot,exp
34,4366031,Tank,Dell,Tank Dell,Tank Dell,165,70,25.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4366031.png,2
34,2976212,Stefon,Diggs,Stefon Diggs,Stefon Diggs,191,72,31.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/2976212.png,10
34,4686422,Xavier,Hutchinson,Xavier Hutchinson,Xavier Hutchinson,210,75,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4686422.png,2
34,4368290,Jaxon,Janke,Jaxon Janke,Jaxon Janke,210,75,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4368290.png,0
34,3932905,Diontae,Johnson,Diontae Johnson,Diontae Johnson,183,70,28.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3932905.png,6
34,4385430,Xavier,Johnson,Xavier Johnson,Xavier Johnson,210,73,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4385430.png,0
34,4242504,Johnny,Johnson III,Johnny Johnson III,Johnny Johnson III,199,73,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4242504.png,1
34,4362504,Brevin,Jordan,Brevin Jordan,Brevin Jordan,245,75,24.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/4362504.png,4
34,4240861,Dalton,Keene,Dalton Keene,Dalton Keene,251,76,25.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/4240861.png,2
34,4567096,John,Metchie III,John Metchie III,John Metchie III,195,72,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4567096.png,2
34,4374045,Teagan,Quitoriano,Teagan Quitoriano,Teagan Quitoriano,259,78,24.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/4374045.png,3
34,3117256,Dalton,Schultz,Dalton Schultz,Dalton Schultz,242,77,28.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3117256.png,7
34,4040980,Irv,Smith Jr.,Irv Smith Jr.,Irv Smith Jr.,242,74,26.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4040980.png,6
34,4426496,Cade,Stover,Cade Stover,Cade Stover,251,76,24.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4426496.png,0
34,4430681,Jared,Wayne,Jared Wayne,Jared Wayne,210,75,24.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4430681.png,1
34,15880,Robert,Woods,Robert Woods,Robert Woods,193,72,32.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/15880.png,12
11,2998565,Mo,Alie-Cox,Mo Alie-Cox,Mo Alie-Cox,267,77,31.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/2998565.png,7
11,4688813,Josh,Downs,Josh Downs,Josh Downs,171,69,23.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4688813.png,2
11,4061956,Ashton,Dulin,Ashton Dulin,Ashton Dulin,215,74,27.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4061956.png,6
11,4429684,Anthony,Gould,Anthony Gould,Anthony Gould,174,68,23.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4429684.png,0
11,4039160,Kylen,Granson,Kylen Granson,Kylen Granson,242,75,26.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4039160.png,4
11,4362523,Will,Mallory,Will Mallory,Will Mallory,239,76,25.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4362523.png,2
11,4036275,Sean,McKeon,Sean McKeon,Sean McKeon,255,77,27.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4036275.png,5
11,4597500,Adonai,Mitchell,Adonai Mitchell,Adonai Mitchell,205,74,22.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4597500.png,0
11,4249030,D.J.,Montgomery,D.J. Montgomery,D.J. Montgomery,201,73,28.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4249030.png,4
11,4722908,Drew,Ogletree,Drew Ogletree,Drew Ogletree,260,77,26.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4722908.png,3
11,4035115,Albert,Okwuegbunam Jr.,Albert Okwuegbunam Jr.,Albert Okwuegbunam Jr.,258,77,26.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4035115.png,5
11,4360078,Alec,Pierce,Alec Pierce,Alec Pierce,211,75,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4360078.png,3
11,4035687,Michael,Pittman Jr.,Michael Pittman Jr.,Michael Pittman Jr.,223,76,27.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4035687.png,5
11,3051889,Laquon,Treadwell,Laquon Treadwell,Laquon Treadwell,215,74,29.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/3051889.png,9
11,3128317,Juwann,Winfree,Juwann Winfree,Juwann Winfree,210,73,28.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/3128317.png,4
11,4241410,Jelani,Woods,Jelani Woods,Jelani Woods,253,79,26.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/4241410.png,3
30,4366910,Shawn,Bowman,Shawn Bowman,Shawn Bowman,265,77,24.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4366910.png,0
30,4426893,Joshua,Cephus,Joshua Cephus,Joshua Cephus,193,74,23.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4426893.png,0
30,4241588,Elijah,Cooks,Elijah Cooks,Elijah Cooks,215,76,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4241588.png,2
30,4243537,Gabe,Davis,Gabe Davis,Gabe Davis,225,74,25.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4243537.png,5
30,3914151,Josiah,Deguara,Josiah Deguara,Josiah Deguara,238,74,27.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3914151.png,4
30,4039050,Devin,Duvernay,Devin Duvernay,Devin Duvernay,202,71,27.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4039050.png,5
30,3051876,Evan,Engram,Evan Engram,Evan Engram,240,75,30.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/3051876.png,8
30,4040612,Luke,Farrell,Luke Farrell,Luke Farrell,250,77,27.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4040612.png,4
30,4245131,Tim,Jones,Tim Jones,Tim Jones,200,73,26.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4245131.png,3
30,3895856,Christian,Kirk,Christian Kirk,Christian Kirk,200,71,28.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/3895856.png,7
30,5209791,Patrick,Murtagh,Patrick Murtagh,Patrick Murtagh,250,78,24.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/5209791.png,0
30,5208436,Louis,Rees-Zammit,Louis Rees-Zammit,Louis Rees-Zammit,209,74,23.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/5208436.png,0
30,3115306,Josh,Reynolds,Josh Reynolds,Josh Reynolds,192,75,29.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3115306.png,7
30,4430539,Brenton,Strange,Brenton Strange,Brenton Strange,247,75,24.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4430539.png,2
30,4432773,Brian,Thomas Jr.,Brian Thomas Jr.,Brian Thomas Jr.,205,76,22.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4432773.png,0
30,4244856,Austin,Trammell,Austin Trammell,Austin Trammell,185,70,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4244856.png,3
30,4432620,Parker,Washington,Parker Washington,Parker Washington,212,70,22.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4432620.png,2
30,5089537,David,White Jr.,David White Jr.,David White Jr.,200,76,24.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/5089537.png,0
12,4241372,Hollywood,Brown,Hollywood Brown,Hollywood Brown,180,69,27.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4241372.png,6
12,4426364,Baylor,Cupp,Baylor Cupp,Baylor Cupp,243,78,24.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4426364.png,0
12,3049698,Anthony,Firkser,Anthony Firkser,Anthony Firkser,241,74,29.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/3049698.png,6
12,4408854,Jody,Fortson,Jody Fortson,Jody Fortson,226,76,29.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/4408854.png,4
12,4240472,Noah,Gray,Noah Gray,Noah Gray,240,75,25.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4240472.png,4
12,4035004,Mecole,Hardman,Mecole Hardman,Mecole Hardman,187,70,26.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4035004.png,6
12,4258248,Peyton,Hendershot,Peyton Hendershot,Peyton Hendershot,254,76,25.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4258248.png,3
12,15795,DeAndre,Hopkins,DeAndre Hopkins,DeAndre Hopkins,218,73,32.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/15795.png,12
12,15847,Travis,Kelce,Travis Kelce,Travis Kelce,250,77,35.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/15847.png,12
12,4430191,Skyy,Moore,Skyy Moore,Skyy Moore,195,70,24.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4430191.png,3
12,4372716,Nikko,Remigio,Nikko Remigio,Nikko Remigio,187,69,25.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4372716.png,1
12,4428331,Rashee,Rice,Rashee Rice,Rashee Rice,204,73,24.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4428331.png,2
12,4360306,Justyn,Ross,Justyn Ross,Justyn Ross,210,76,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4360306.png,3
12,3120348,JuJu,Smith-Schuster,JuJu Smith-Schuster,JuJu Smith-Schuster,215,73,28.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3120348.png,8
12,4362921,Tyquan,Thornton,Tyquan Thornton,Tyquan Thornton,182,74,24.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4362921.png,3
12,2975674,Robert,Tonyan,Robert Tonyan,Robert Tonyan,240,77,30.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/2975674.png,7
12,3118892,Justin,Watson,Justin Watson,Justin Watson,215,74,28.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3118892.png,7
12,4430723,Jared,Wiley,Jared Wiley,Jared Wiley,249,78,24.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/4430723.png,0
12,4683062,Xavier,Worthy,Xavier Worthy,Xavier Worthy,165,71,21.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4683062.png,0
13,3919510,Alex,Bachman,Alex Bachman,Alex Bachman,190,72,28.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/3919510.png,1
13,4432665,Brock,Bowers,Brock Bowers,Brock Bowers,230,76,22.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4432665.png,0
13,4040774,Harrison,Bryant,Harrison Bryant,Harrison Bryant,230,77,26.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4040774.png,5
13,4427209,Jeff,Foreman,Jeff Foreman,Jeff Foreman,186,72,25.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4427209.png,0
13,4361332,Shedrick,Jackson,Shedrick Jackson,Shedrick Jackson,195,73,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4361332.png,1
13,4426399,Ramel,Keyton,Ramel Keyton,Ramel Keyton,191,74,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4426399.png,0
13,4362630,Terrace,Marshall Jr.,Terrace Marshall Jr.,Terrace Marshall Jr.,200,74,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4362630.png,4
13,4429086,Michael,Mayer,Michael Mayer,Michael Mayer,265,76,23.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4429086.png,2
13,4589248,Tyreik,McAllister,Tyreik McAllister,Tyreik McAllister,185,70,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4589248.png,1
13,3916433,Jakobi,Meyers,Jakobi Meyers,Jakobi Meyers,200,74,28.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3916433.png,6
13,4242526,John Samuel,Shenker,John Samuel Shenker,John Samuel Shenker,249,76,26.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4242526.png,1
13,4361426,Justin,Shorter,Justin Shorter,Justin Shorter,228,77,24.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4361426.png,2
13,4428718,Tre,Tucker,Tre Tucker,Tre Tucker,185,69,23.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4428718.png,2
13,4036211,DJ,Turner,DJ Turner,DJ Turner,205,69,27.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4036211.png,3
13,3910176,Kristian,Wilkerson,Kristian Wilkerson,Kristian Wilkerson,214,73,27.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/3910176.png,3
24,4372741,McCallan,Castles,McCallan Castles,McCallan Castles,250,76,25.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4372741.png,0
24,3115394,DJ,Chark Jr.,DJ Chark Jr.,DJ Chark Jr.,200,75,28.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3115394.png,7
24,4362477,Derius,Davis,Derius Davis,Derius Davis,165,68,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4362477.png,2
24,3127292,Will,Dissly,Will Dissly,Will Dissly,265,76,28.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3127292.png,7
24,4360739,Simi,Fehoko,Simi Fehoko,Simi Fehoko,218,76,27.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4360739.png,4
24,4242558,Tucker,Fisk,Tucker Fisk,Tucker Fisk,285,76,25.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4242558.png,1
24,4036026,Dez,Fitzpatrick,Dez Fitzpatrick,Dez Fitzpatrick,208,74,27.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4036026.png,2
24,3924365,Hayden,Hurst,Hayden Hurst,Hayden Hurst,245,76,31.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3924365.png,7
24,4379405,Jaylen,Johnson,Jaylen Johnson,Jaylen Johnson,194,74,24.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4379405.png,0
24,4429025,Quentin,Johnston,Quentin Johnston,Quentin Johnston,215,76,23.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4429025.png,2
24,4612826,Ladd,McConkey,Ladd McConkey,Ladd McConkey,185,72,23.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4612826.png,0
24,4242433,Joshua,Palmer,Joshua Palmer,Joshua Palmer,210,73,25.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4242433.png,4
24,4241802,Jalen,Reagor,Jalen Reagor,Jalen Reagor,197,71,26.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4241802.png,5
24,4686781,Brenden,Rice,Brenden Rice,Brenden Rice,210,75,22.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4686781.png,0
24,4243160,Laviska,Shenault Jr.,Laviska Shenault Jr.,Laviska Shenault Jr.,225,73,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4243160.png,5
24,4250764,Stone,Smartt,Stone Smartt,Stone Smartt,226,76,26.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4250764.png,3
24,2511973,Eric,Tomlinson,Eric Tomlinson,Eric Tomlinson,263,78,32.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/2511973.png,8
14,4426553,Davis,Allen,Davis Allen,Davis Allen,251,78,23.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4426553.png,2
14,4360797,Tutu,Atwell,Tutu Atwell,Tutu Atwell,165,69,25.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4360797.png,4
14,4035793,Quintez,Cephus,Quintez Cephus,Quintez Cephus,208,73,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4035793.png,4
14,2573401,Tyler,Higbee,Tyler Higbee,Tyler Higbee,255,78,32.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/2573401.png,9
14,2310331,Tyler,Johnson,Tyler Johnson,Tyler Johnson,208,73,26.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/2310331.png,4
14,4916349,Nikola,Kalinic,Nikola Kalinic,Nikola Kalinic,248,76,27.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4916349.png,2
14,2977187,Cooper,Kupp,Cooper Kupp,Cooper Kupp,207,74,31.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/2977187.png,8
14,4239944,Hunter,Long,Hunter Long,Hunter Long,243,77,26.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4239944.png,4
14,4426515,Puka,Nacua,Puka Nacua,Puka Nacua,212,74,23.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4426515.png,2
14,4242557,Colby,Parkinson,Colby Parkinson,Colby Parkinson,265,79,25.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4242557.png,5
14,3043116,Demarcus,Robinson,Demarcus Robinson,Demarcus Robinson,202,73,30.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,9
14,4386544,Xavier,Smith,Xavier Smith,Xavier Smith,176,69,27.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4386544.png,1
14,4360282,Drake,Stoops,Drake Stoops,Drake Stoops,189,70,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4360282.png,0
14,4569382,Jordan,Whittington,Jordan Whittington,Jordan Whittington,202,73,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4569382.png,0
15,3123075,Braxton,Berrios,Braxton Berrios,Braxton Berrios,185,69,29.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/3123075.png,7
15,4258170,Tarik,Black,Tarik Black,Tarik Black,213,75,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4258170.png,1
15,4047422,Tanner,Conner,Tanner Conner,Tanner Conner,232,75,26.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/4047422.png,2
15,3052056,River,Cracraft,River Cracraft,River Cracraft,198,72,30.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3052056.png,6
15,4879650,Grant,DuBose,Grant DuBose,Grant DuBose,201,74,23.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4879650.png,1
15,4043016,Dee,Eskridge,Dee Eskridge,Dee Eskridge,190,69,27.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4043016.png,4
15,4362186,Erik,Ezukanma,Erik Ezukanma,Erik Ezukanma,206,74,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4362186.png,3
15,4365395,Julian,Hill,Julian Hill,Julian Hill,251,76,24.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4365395.png,2
15,3116406,Tyreek,Hill,Tyreek Hill,Tyreek Hill,191,70,30.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3116406.png,9
15,3128724,Isaiah,McKenzie,Isaiah McKenzie,Isaiah McKenzie,173,67,29.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/3128724.png,8
15,4371986,Anthony,Schwartz,Anthony Schwartz,Anthony Schwartz,186,72,24.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4371986.png,3
15,3054212,Jonnu,Smith,Jonnu Smith,Jonnu Smith,248,75,29.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3054212.png,8
15,3052897,Durham,Smythe,Durham Smythe,Durham Smythe,246,78,29.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3052897.png,7
15,4034862,Jack,Stoll,Jack Stoll,Jack Stoll,247,76,26.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4034862.png,4
15,4372016,Jaylen,Waddle,Jaylen Waddle,Jaylen Waddle,185,70,26.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4372016.png,4
15,4569603,Malik,Washington,Malik Washington,Malik Washington,191,68,23.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4569603.png,0
15,4567506,Tahj,Washington,Tahj Washington,Tahj Washington,174,70,23.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4567506.png,0
16,4429205,Jordan,Addison,Jordan Addison,Jordan Addison,175,71,22.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4429205.png,2
16,4036133,T.J.,Hockenson,T.J. Hockenson,T.J. Hockenson,248,77,27.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4036133.png,6
16,3915802,Lucky,Jackson,Lucky Jackson,Lucky Jackson,186,72,27.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/3915802.png,1
16,4046715,Trishton,Jackson,Trishton Jackson,Trishton Jackson,191,73,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4046715.png,3
16,4262921,Justin,Jefferson,Justin Jefferson,Justin Jefferson,195,73,25.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4262921.png,5
16,4360637,Jeshaun,Jones,Jeshaun Jones,Jeshaun Jones,188,73,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4360637.png,0
16,3052096,Johnny,Mundt,Johnny Mundt,Johnny Mundt,233,76,30.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3052096.png,7
16,4249624,Nick,Muse,Nick Muse,Nick Muse,252,76,26.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4249624.png,3
16,4382466,Jalen,Nailor,Jalen Nailor,Jalen Nailor,190,72,25.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4382466.png,3
16,3921690,Josh,Oliver,Josh Oliver,Josh Oliver,259,77,27.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3921690.png,6
16,3115255,Brandon,Powell,Brandon Powell,Brandon Powell,181,68,29.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3115255.png,7
16,3148929,Sammis,Reyes,Sammis Reyes,Sammis Reyes,240,79,29.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/3148929.png,2
16,3122168,Trent,Sherfield Sr.,Trent Sherfield Sr.,Trent Sherfield Sr.,206,73,28.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3122168.png,7
16,4240121,Thayer,Thomas,Thayer Thomas,Thayer Thomas,195,72,26.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4240121.png,1
17,4692022,Javon,Baker,Javon Baker,Javon Baker,202,73,22.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4692022.png,0
17,4429262,Jaheim,Bell,Jaheim Bell,Jaheim Bell,241,74,23.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4429262.png,0
17,3045523,Kendrick,Bourne,Kendrick Bourne,Kendrick Bourne,205,73,29.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3045523.png,8
17,4429022,Kayshon,Boutte,Kayshon Boutte,Kayshon Boutte,197,71,22.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4429022.png,2
17,4427095,DeMario,Douglas,DeMario Douglas,DeMario Douglas,192,68,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4427095.png,2
17,2977800,Alex,Erickson,Alex Erickson,Alex Erickson,195,72,32.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/2977800.png,8
17,3046439,Hunter,Henry,Hunter Henry,Hunter Henry,249,77,30.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3046439.png,9
17,3043275,Austin,Hooper,Austin Hooper,Austin Hooper,254,76,30.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3043275.png,9
17,3115328,Jalen,Hurd,Jalen Hurd,Jalen Hurd,230,77,28.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3115328.png,4
17,5160748,JaQuae,Jackson,JaQuae Jackson,JaQuae Jackson,184,73,24.0,WR,13,,0
17,4887705,John,Jiles,John Jiles,John Jiles,220,75,24.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4887705.png,0
17,4430637,Ja'Lynn,Polk,Ja'Lynn Polk,Ja'Lynn Polk,203,73,22.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4430637.png,0
17,4259908,Braylon,Sanders,Braylon Sanders,Braylon Sanders,190,73,25.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4259908.png,1
17,4361100,Jack,Westover,Jack Westover,Jack Westover,248,75,25.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/4361100.png,0
17,3923392,Mitchell,Wilcox,Mitchell Wilcox,Mitchell Wilcox,250,76,28.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/3923392.png,4
18,4372758,Kevin,Austin Jr.,Kevin Austin Jr.,Kevin Austin Jr.,200,74,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4372758.png,1
18,2468609,Taysom,Hill,Taysom Hill,Taysom Hill,221,74,34.0,TE,13,https://a.espncdn.com/i/headshots/nfl/players/full/2468609.png,8
18,4373634,Dallin,Holker,Dallin Holker,Dallin Holker,241,75,24.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/4373634.png,0
18,4698301,Jermaine,Jackson,Jermaine Jackson,Jermaine Jackson,170,67,24.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/4698301.png,0
18,3911895,Michael,Jacobson,Michael Jacobson,Michael Jacobson,244,79,27.0,TE,29,https://a.espncdn.com/i/headshots/nfl/players/full/3911895.png,1
18,3929645,Juwan,Johnson,Juwan Johnson,Juwan Johnson,231,76,28.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3929645.png,5
18,4427985,Bub,Means,Bub Means,Bub Means,215,74,23.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4427985.png,0
18,3843945,Foster,Moreau,Foster Moreau,Foster Moreau,250,76,27.0,TE,1,https://a.espncdn.com/i/headshots/nfl/players/full/3843945.png,6
18,4361370,Chris,Olave,Chris Olave,Chris Olave,187,72,24.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4361370.png,3
18,3127306,Dante,Pettis,Dante Pettis,Dante Pettis,195,73,29.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3127306.png,6
18,4032473,Rashid,Shaheed,Rashid Shaheed,Rashid Shaheed,180,72,26.0,WR,13,https://a.espncdn.com/i/headshots/nfl/players/full/4032473.png,3
18,3932442,Equanimeous,St. Brown,Equanimeous St. Brown,Equanimeous St. Brown,214,77,28.0,WR,29,https://a.espncdn.com/i/headshots/nfl/players/full/3932442.png,7
18,4573697,Mason,Tipton,Mason Tipton,Mason Tipton,187,71,24.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/4573697.png,0
18,3051738,Marquez,Valdes-Scantling,Marquez Valdes-Scantling,Marquez Valdes-Scantling,206,76,30.0,WR,1,https://a.espncdn.com/i/headshots/nfl/players/full/3051738.png,7
