player_id,name,pos,team,game_id,season,week,receptions,targets,rec_yards,rec_tds,long_rec,rec_avg,scored_td,target_bucket,lag_yards,lag_targets,lag_receptions,cum_yards,cum_targets,cum_receptions,cum_tds,games_played,yards_pg,targets_pg,receptions_pg,roll3_yards,roll3_targets,roll3_receptions,td_rate_per_target,lag_ypr,target_trend,weeks_since_td,is_te,is_week1,exp
3051738,Marquez Valdes-Scantling,WR,NO,20241229_LV@NO,2024,17,0,2,0,0,0,0.0,0,1-2,64.0,7.0,2.0,378.0,34.0,16.0,4.0,11,34.36363636363637,3.090909090909091,1.4545454545454546,50.333333333333336,5.666666666666667,2.6666666666666665,0.11764705882352941,32.0,1.8333333333333335,2,0,0,
3051738,Marquez Valdes-Scantling,WR,NO,20250105_NO@TB,2024,18,3,8,33,0,20,11.0,0,7-8,0.0,2.0,0.0,378.0,36.0,16.0,4.0,12,31.5,3.0,1.3333333333333333,38.333333333333336,5.333333333333333,2.0,0.1111111111111111,0.0,1.7777777777777777,3,0,0,
3051738,Marquez Valdes-Scantling,WR,SF,20250914_SF@NO,2025,2,0,1,0,0,0,0.0,0,1-2,,,,411.0,44.0,19.0,4.0,0,411.0,44.0,19.0,32.333333333333336,5.666666666666667,1.6666666666666667,0.09090909090909091,,0.12878787878787878,0,0,1,
3051738,Marquez Valdes-Scantling,WR,SF,20250921_ARI@SF,2025,3,1,1,9,0,9,9.0,0,1-2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,
3051738,Marquez Valdes-Scantling,WR,SF,20251002_SF@LAR,2025,5,1,3,9,0,9,9.0,0,3-4,9.0,1.0,1.0,9.0,2.0,1.0,0.0,2,4.5,1.0,0.5,4.5,1.0,0.5,0.0,9.0,1.0,2,0,0,
3051738,Marquez Valdes-Scantling,WR,SF,20251012_SF@TB,2025,6,2,3,22,0,19,11.0,0,3-4,9.0,3.0,1.0,18.0,5.0,2.0,0.0,3,6.0,1.6666666666666667,0.6666666666666666,6.0,1.6666666666666667,0.6666666666666666,0.0,9.0,1.0,3,0,0,
3051738,Marquez Valdes-Scantling,WR,PIT,20251207_PIT@BAL,2025,14,0,1,0,0,0,0.0,0,1-2,22.0,3.0,2.0,40.0,8.0,4.0,0.0,4,10.0,2.0,1.0,13.333333333333334,2.3333333333333335,1.3333333333333333,0.0,11.0,1.1666666666666667,4,0,0,
3051738,Marquez Valdes-Scantling,WR,PIT,20251215_MIA@PIT,2025,15,1,1,19,1,19,19.0,1,1-2,0.0,1.0,0.0,40.0,9.0,4.0,0.0,5,8.0,1.8,0.8,10.333333333333334,2.3333333333333335,1.0,0.0,0.0,1.2962962962962963,5,0,0,
3051738,Marquez Valdes-Scantling,WR,PIT,20251221_PIT@DET,2025,16,1,3,6,0,6,6.0,0,3-4,19.0,1.0,1.0,59.0,10.0,5.0,1.0,6,9.833333333333334,1.6666666666666667,0.8333333333333334,13.666666666666666,1.6666666666666667,1.0,0.1,19.0,1.0,0,0,0,
3051738,Marquez Valdes-Scantling,WR,PIT,20251228_PIT@CLE,2025,17,3,9,21,0,7,7.0,0,9+,6.0,3.0,1.0,65.0,13.0,6.0,1.0,7,9.285714285714286,1.8571428571428572,0.8571428571428571,8.333333333333334,1.6666666666666667,0.6666666666666666,0.07692307692307693,6.0,0.8974358974358975,1,0,0,
3051738,Marquez Valdes-Scantling,WR,PIT,20260104_BAL@PIT,2025,18,5,7,34,0,13,6.8,0,7-8,21.0,9.0,3.0,86.0,22.0,9.0,1.0,8,10.75,2.75,1.125,15.333333333333334,4.333333333333333,1.6666666666666667,0.045454545454545456,7.0,1.5757575757575757,2,0,0,
3051876,Evan Engram,TE,JAX,20220911_JAX@WSH,2022,1,4,4,28,0,11,7.0,0,3-4,,,,120.0,29.0,14.0,1.0,0,120.0,29.0,14.0,20.333333333333332,6.333333333333333,3.0,0.034482758620689655,,0.21839080459770113,0,1,1,
3051876,Evan Engram,TE,JAX,20220918_IND@JAX,2022,2,7,8,46,0,12,6.6,0,7-8,28.0,4.0,4.0,28.0,4.0,4.0,0.0,1,28.0,4.0,4.0,28.0,4.0,4.0,0.0,7.0,1.0,1,1,0,
3051876,Evan Engram,TE,JAX,20220925_JAX@LAC,2022,3,1,3,9,0,9,9.0,0,3-4,46.0,8.0,7.0,74.0,12.0,11.0,0.0,2,37.0,6.0,5.5,37.0,6.0,5.5,0.0,6.571428571428571,1.0,2,1,0,
3051876,Evan Engram,TE,JAX,20221002_JAX@PHI,2022,4,1,1,16,0,16,16.0,0,1-2,9.0,3.0,1.0,83.0,15.0,12.0,0.0,3,27.666666666666668,5.0,4.0,27.666666666666668,5.0,4.0,0.0,9.0,1.0,3,1,0,
3051876,Evan Engram,TE,JAX,20221009_HOU@JAX,2022,5,6,10,69,0,28,11.5,0,9+,16.0,1.0,1.0,99.0,16.0,13.0,0.0,4,24.75,4.0,3.25,23.666666666666668,4.0,3.0,0.0,16.0,1.0,4,1,0,
3051876,Evan Engram,TE,JAX,20221016_JAX@IND,2022,6,5,6,40,0,16,8.0,0,5-6,69.0,10.0,6.0,168.0,26.0,19.0,0.0,5,33.6,5.2,3.8,31.333333333333332,4.666666666666667,2.6666666666666665,0.0,11.5,0.8974358974358975,5,1,0,
3051876,Evan Engram,TE,JAX,20221023_NYG@JAX,2022,7,4,7,67,0,28,16.8,0,7-8,40.0,6.0,5.0,208.0,32.0,24.0,0.0,6,34.666666666666664,5.333333333333333,4.0,41.666666666666664,5.666666666666667,4.0,0.0,8.0,1.0625000000000002,6,1,0,
3051876,Evan Engram,TE,JAX,20221030_DEN@JAX,2022,8,4,6,55,1,22,13.8,1,5-6,67.0,7.0,4.0,275.0,39.0,28.0,0.0,7,39.285714285714285,5.571428571428571,4.0,58.666666666666664,7.666666666666667,5.0,0.0,16.75,1.3760683760683763,7,1,0,
3051876,Evan Engram,TE,JAX,20221106_LV@JAX,2022,9,1,2,8,0,8,8.0,0,1-2,55.0,6.0,4.0,330.0,45.0,32.0,1.0,8,41.25,5.625,4.0,54.0,6.333333333333333,4.333333333333333,0.022222222222222223,13.75,1.1259259259259258,0,1,0,
3051876,Evan Engram,TE,JAX,20221113_JAX@KC,2022,10,3,4,14,0,7,4.7,0,3-4,8.0,2.0,1.0,338.0,47.0,33.0,1.0,9,37.55555555555556,5.222222222222222,3.6666666666666665,43.333333333333336,5.0,3.0,0.02127659574468085,8.0,0.9574468085106382,1,1,0,
3051876,Evan Engram,TE,JAX,20221127_BAL@JAX,2022,12,1,1,4,0,4,4.0,0,1-2,14.0,4.0,3.0,352.0,51.0,36.0,1.0,10,35.2,5.1,3.6,25.666666666666668,4.0,2.6666666666666665,0.0196078431372549,4.666666666666667,0.7843137254901962,2,1,0,
3051876,Evan Engram,TE,JAX,20221204_JAX@DET,2022,13,5,7,30,1,7,6.0,1,7-8,4.0,1.0,1.0,356.0,52.0,37.0,1.0,11,32.36363636363637,4.7272727272727275,3.3636363636363638,8.666666666666666,2.3333333333333335,1.6666666666666667,0.019230769230769232,4.0,0.4935897435897436,3,1,0,
3051876,Evan Engram,TE,JAX,20221211_JAX@TEN,2022,14,11,15,162,2,25,14.7,1,9+,30.0,7.0,5.0,386.0,59.0,42.0,2.0,12,32.166666666666664,4.916666666666667,3.5,16.0,4.0,3.0,0.03389830508474576,6.0,0.8135593220338982,0,1,0,
3051876,Evan Engram,TE,JAX,20221218_DAL@JAX,2022,15,8,10,62,0,13,7.8,0,9+,162.0,15.0,11.0,548.0,74.0,53.0,4.0,13,42.15384615384615,5.6923076923076925,4.076923076923077,65.33333333333333,7.666666666666667,5.666666666666667,0.05405405405405406,14.727272727272727,1.3468468468468469,0,1,0,
3051876,Evan Engram,TE,JAX,20221222_JAX@NYJ,2022,16,7,8,113,0,36,16.1,0,7-8,62.0,10.0,8.0,610.0,84.0,61.0,4.0,14,43.57142857142857,6.0,4.357142857142857,84.66666666666667,10.666666666666666,8.0,0.047619047619047616,7.75,1.7777777777777777,1,1,0,
3051876,Evan Engram,TE,JAX,20230101_JAX@HOU,2022,17,1,2,16,0,16,16.0,0,1-2,113.0,8.0,7.0,723.0,92.0,68.0,4.0,15,48.2,6.133333333333334,4.533333333333333,112.33333333333333,11.0,8.666666666666666,0.043478260869565216,16.142857142857142,1.7934782608695652,2,1,0,
3051876,Evan Engram,TE,JAX,20230107_TEN@JAX,2022,18,4,4,27,0,10,6.8,0,3-4,16.0,2.0,1.0,739.0,94.0,69.0,4.0,16,46.1875,5.875,4.3125,63.666666666666664,6.666666666666667,5.333333333333333,0.0425531914893617,16.0,1.1347517730496455,3,1,0,
3051876,Evan Engram,TE,JAX,20230910_JAX@IND,2023,1,5,5,49,0,26,9.8,0,5-6,,,,766.0,98.0,73.0,4.0,0,766.0,98.0,73.0,52.0,4.666666666666667,4.0,0.04081632653061224,,0.04761904761904762,0,1,1,
3051876,Evan Engram,TE,JAX,20230917_KC@JAX,2023,2,6,8,57,0,17,9.5,0,7-8,49.0,5.0,5.0,49.0,5.0,5.0,0.0,1,49.0,5.0,5.0,49.0,5.0,5.0,0.0,9.8,1.0,1,1,0,
3051876,Evan Engram,TE,JAX,20230924_HOU@JAX,2023,3,7,8,67,0,28,9.6,0,7-8,57.0,8.0,6.0,106.0,13.0,11.0,0.0,2,53.0,6.5,5.5,53.0,6.5,5.5,0.0,9.5,1.0,2,1,0,
3051876,Evan Engram,TE,JAX,20231001_ATL@JAX,2023,4,7,8,59,0,19,8.4,0,7-8,67.0,8.0,7.0,173.0,21.0,18.0,0.0,3,57.666666666666664,7.0,6.0,57.666666666666664,7.0,6.0,0.0,9.571428571428571,1.0,3,1,0,
3051876,Evan Engram,TE,JAX,20231008_JAX@BUF,2023,5,4,8,28,0,9,7.0,0,7-8,59.0,8.0,7.0,232.0,29.0,25.0,0.0,4,58.0,7.25,6.25,61.0,8.0,6.666666666666667,0.0,8.428571428571429,1.103448275862069,4,1,0,
3051876,Evan Engram,TE,JAX,20231015_IND@JAX,2023,6,7,7,41,0,19,5.9,0,7-8,28.0,8.0,4.0,260.0,37.0,29.0,0.0,5,52.0,7.4,5.8,51.333333333333336,8.0,6.0,0.0,7.0,1.081081081081081,5,1,0,
3051876,Evan Engram,TE,JAX,20231019_JAX@NO,2023,7,5,7,45,0,21,9.0,0,7-8,41.0,7.0,7.0,301.0,44.0,36.0,0.0,6,50.166666666666664,7.333333333333333,6.0,42.666666666666664,7.666666666666667,6.0,0.0,5.857142857142857,1.0454545454545456,6,1,0,
3051876,Evan Engram,TE,JAX,20231029_JAX@PIT,2023,8,10,10,88,0,34,8.8,0,9+,45.0,7.0,5.0,346.0,51.0,41.0,0.0,7,49.42857142857143,7.285714285714286,5.857142857142857,38.0,7.333333333333333,5.333333333333333,0.0,9.0,1.0065359477124183,7,1,0,
3051876,Evan Engram,TE,JAX,20231112_SF@JAX,2023,10,4,7,12,0,6,3.0,0,7-8,88.0,10.0,10.0,434.0,61.0,51.0,0.0,8,54.25,7.625,6.375,58.0,8.0,7.333333333333333,0.0,8.8,1.0491803278688525,8,1,0,
3051876,Evan Engram,TE,JAX,20231119_TEN@JAX,2023,11,4,6,29,0,13,7.3,0,5-6,12.0,7.0,4.0,446.0,68.0,55.0,0.0,9,49.55555555555556,7.555555555555555,6.111111111111111,48.333333333333336,8.0,6.333333333333333,0.0,3.0,1.0588235294117647,9,1,0,
3051876,Evan Engram,TE,JAX,20231126_JAX@HOU,2023,12,5,8,49,0,21,9.8,0,7-8,29.0,6.0,4.0,475.0,74.0,59.0,0.0,10,47.5,7.4,5.9,43.0,7.666666666666667,6.0,0.0,7.25,1.0360360360360361,10,1,0,
3051876,Evan Engram,TE,JAX,20231204_CIN@JAX,2023,13,9,9,82,1,22,9.1,1,9+,49.0,8.0,5.0,524.0,82.0,64.0,0.0,11,47.63636363636363,7.454545454545454,5.818181818181818,30.0,7.0,4.333333333333333,0.0,9.8,0.9390243902439025,11,1,0,
3051876,Evan Engram,TE,JAX,20231210_JAX@CLE,2023,14,11,12,95,2,23,8.6,1,9+,82.0,9.0,9.0,606.0,91.0,73.0,1.0,12,50.5,7.583333333333333,6.083333333333333,53.333333333333336,7.666666666666667,6.0,0.01098901098901099,9.11111111111111,1.0109890109890112,0,1,0,
3051876,Evan Engram,TE,JAX,20231217_BAL@JAX,2023,15,4,6,28,0,11,7.0,0,5-6,95.0,12.0,11.0,701.0,103.0,84.0,3.0,13,53.92307692307692,7.923076923076923,6.461538461538462,75.33333333333333,9.666666666666666,8.333333333333334,0.02912621359223301,8.636363636363637,1.2200647249190937,0,1,0,
3051876,Evan Engram,TE,JAX,20231224_JAX@TB,2023,16,10,15,95,0,14,9.5,0,9+,28.0,6.0,4.0,729.0,109.0,88.0,3.0,14,52.07142857142857,7.785714285714286,6.285714285714286,68.33333333333333,9.0,8.0,0.027522935779816515,7.0,1.1559633027522935,1,1,0,
3051876,Evan Engram,TE,JAX,20231231_CAR@JAX,2023,17,6,6,60,0,22,10.0,0,5-6,95.0,15.0,10.0,824.0,124.0,98.0,3.0,15,54.93333333333333,8.266666666666667,6.533333333333333,72.66666666666667,11.0,8.333333333333334,0.024193548387096774,9.5,1.3306451612903225,2,1,0,
3051876,Evan Engram,TE,JAX,20240107_JAX@TEN,2023,18,10,13,79,1,17,7.9,1,9+,60.0,6.0,6.0,884.0,130.0,104.0,3.0,16,55.25,8.125,6.5,61.0,9.0,6.666666666666667,0.023076923076923078,10.0,1.1076923076923078,3,1,0,
3051876,Evan Engram,TE,JAX,20240908_JAX@MIA,2024,1,1,4,5,0,5,5.0,0,3-4,,,,963.0,143.0,114.0,4.0,0,963.0,143.0,114.0,78.0,11.333333333333334,8.666666666666666,0.027972027972027972,,0.07925407925407926,0,1,1,
3051876,Evan Engram,TE,JAX,20241013_JAX@CHI,2024,6,10,10,102,0,24,10.2,0,9+,5.0,4.0,1.0,5.0,4.0,1.0,0.0,1,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0,1.0,1,1,0,
3051876,Evan Engram,TE,JAX,20241020_NE@JAX,2024,7,5,5,35,0,13,7.0,0,5-6,102.0,10.0,10.0,107.0,14.0,11.0,0.0,2,53.5,7.0,5.5,53.5,7.0,5.5,0.0,10.2,1.0,2,1,0,
3051876,Evan Engram,TE,JAX,20241027_GB@JAX,2024,8,4,5,36,1,14,9.0,1,5-6,35.0,5.0,5.0,142.0,19.0,16.0,0.0,3,47.333333333333336,6.333333333333333,5.333333333333333,47.333333333333336,6.333333333333333,5.333333333333333,0.0,7.0,1.0,3,1,0,
3051876,Evan Engram,TE,JAX,20241103_JAX@PHI,2024,9,5,10,45,0,24,9.0,0,9+,36.0,5.0,4.0,178.0,24.0,20.0,1.0,4,44.5,6.0,5.0,57.666666666666664,6.666666666666667,6.333333333333333,0.041666666666666664,9.0,1.1111111111111112,0,1,0,
3051876,Evan Engram,TE,JAX,20241110_MIN@JAX,2024,10,6,8,40,0,15,6.7,0,7-8,45.0,10.0,5.0,223.0,34.0,25.0,1.0,5,44.6,6.8,5.0,38.666666666666664,6.666666666666667,4.666666666666667,0.029411764705882353,9.0,0.9803921568627452,1,1,0,
3051876,Evan Engram,TE,JAX,20241117_JAX@DET,2024,11,5,7,28,0,9,5.6,0,7-8,40.0,8.0,6.0,263.0,42.0,31.0,1.0,6,43.833333333333336,7.0,5.166666666666667,40.333333333333336,7.666666666666667,5.0,0.023809523809523808,6.666666666666667,1.0952380952380953,2,1,0,
3051876,Evan Engram,TE,JAX,20241201_HOU@JAX,2024,13,7,9,41,0,16,5.9,0,9+,28.0,7.0,5.0,291.0,49.0,36.0,1.0,7,41.57142857142857,7.0,5.142857142857143,37.666666666666664,8.333333333333334,5.333333333333333,0.02040816326530612,5.6,1.1904761904761905,3,1,0,
3051876,Evan Engram,TE,JAX,20241208_JAX@TEN,2024,14,4,6,33,0,11,8.3,0,5-6,41.0,9.0,7.0,332.0,58.0,43.0,1.0,8,41.5,7.25,5.375,36.333333333333336,8.0,6.0,0.017241379310344827,5.857142857142857,1.103448275862069,4,1,0,
3051876,Evan Engram,TE,DEN,20250907_TEN@DEN,2025,1,3,4,21,0,10,7.0,0,3-4,,,,365.0,64.0,47.0,1.0,0,365.0,64.0,47.0,34.0,7.333333333333333,5.333333333333333,0.015625,,0.11458333333333333,0,1,1,
3051876,Evan Engram,TE,DEN,20250914_DEN@IND,2025,2,1,2,12,0,12,12.0,0,1-2,21.0,4.0,3.0,21.0,4.0,3.0,0.0,1,21.0,4.0,3.0,21.0,4.0,3.0,0.0,7.0,1.0,1,1,0,
3051876,Evan Engram,TE,DEN,20250929_CIN@DEN,2025,4,4,7,29,0,11,7.3,0,7-8,12.0,2.0,1.0,33.0,6.0,4.0,0.0,2,16.5,3.0,2.0,16.5,3.0,2.0,0.0,12.0,1.0,2,1,0,
3051876,Evan Engram,TE,DEN,20251005_DEN@PHI,2025,5,4,6,33,1,18,8.3,1,5-6,29.0,7.0,4.0,62.0,13.0,8.0,0.0,3,20.666666666666668,4.333333333333333,2.6666666666666665,20.666666666666668,4.333333333333333,2.6666666666666665,0.0,7.25,1.0,3,1,0,
3051876,Evan Engram,TE,DEN,20251012_DEN@NYJ,2025,6,5,6,42,0,16,8.4,0,5-6,33.0,6.0,4.0,95.0,19.0,12.0,1.0,4,23.75,4.75,3.0,24.666666666666668,5.0,3.0,0.05263157894736842,8.25,1.0526315789473684,0,1,0,
3051876,Evan Engram,TE,DEN,20251019_NYG@DEN,2025,7,5,8,42,0,20,8.4,0,7-8,42.0,6.0,5.0,137.0,25.0,17.0,1.0,5,27.4,5.0,3.4,34.666666666666664,6.333333333333333,4.333333333333333,0.04,8.4,1.2666666666666666,1,1,0,
3051876,Evan Engram,TE,DEN,20251026_DAL@DEN,2025,8,4,4,36,0,11,9.0,0,3-4,42.0,8.0,5.0,179.0,33.0,22.0,1.0,6,29.833333333333332,5.5,3.6666666666666665,39.0,6.666666666666667,4.666666666666667,0.030303030303030304,8.4,1.2121212121212122,2,1,0,
3051876,Evan Engram,TE,DEN,20251102_DEN@HOU,2025,9,0,3,0,0,0,0.0,0,3-4,36.0,4.0,4.0,215.0,37.0,26.0,1.0,7,30.714285714285715,5.285714285714286,3.7142857142857144,40.0,6.0,4.666666666666667,0.02702702702702703,9.0,1.135135135135135,3,1,0,
3051876,Evan Engram,TE,DEN,20251106_LV@DEN,2025,10,2,5,12,0,7,6.0,0,5-6,0.0,3.0,0.0,215.0,40.0,26.0,1.0,8,26.875,5.0,3.25,26.0,5.0,3.0,0.025,0.0,1.0,4,1,0,
3051876,Evan Engram,TE,DEN,20251116_KC@DEN,2025,11,4,5,33,0,9,8.3,0,5-6,12.0,5.0,2.0,227.0,45.0,28.0,1.0,9,25.22222222222222,5.0,3.111111111111111,16.0,4.0,2.0,0.022222222222222223,6.0,0.8,5,1,0,
3051876,Evan Engram,TE,DEN,20251130_DEN@WSH,2025,13,6,9,79,0,41,13.2,0,9+,33.0,5.0,4.0,260.0,50.0,32.0,1.0,10,26.0,5.0,3.2,15.0,4.333333333333333,2.0,0.02,8.25,0.8666666666666666,6,1,0,
3051876,Evan Engram,TE,DEN,20251207_DEN@LV,2025,14,2,2,8,0,6,4.0,0,1-2,79.0,9.0,6.0,339.0,59.0,38.0,1.0,11,30.818181818181817,5.363636363636363,3.4545454545454546,41.333333333333336,6.333333333333333,4.0,0.01694915254237288,13.166666666666666,1.1807909604519775,7,1,0,
3051876,Evan Engram,TE,DEN,20251214_GB@DEN,2025,15,1,3,12,0,12,12.0,0,3-4,8.0,2.0,2.0,347.0,61.0,40.0,1.0,12,28.916666666666668,5.083333333333333,3.3333333333333335,40.0,5.333333333333333,4.0,0.01639344262295082,4.0,1.0491803278688525,8,1,0,
3051876,Evan Engram,TE,DEN,20251221_JAX@DEN,2025,16,2,4,36,0,33,18.0,0,3-4,12.0,3.0,1.0,359.0,64.0,41.0,1.0,13,27.615384615384617,4.923076923076923,3.1538461538461537,33.0,4.666666666666667,3.0,0.015625,12.0,0.9479166666666666,9,1,0,
3051876,Evan Engram,TE,DEN,20251225_DEN@KC,2025,17,4,4,21,0,8,5.3,0,3-4,36.0,4.0,2.0,395.0,68.0,43.0,1.0,14,28.214285714285715,4.857142857142857,3.0714285714285716,18.666666666666668,3.0,1.6666666666666667,0.014705882352941176,18.0,0.6176470588235294,10,1,0,
3051876,Evan Engram,TE,DEN,20260104_LAC@DEN,2025,18,3,4,45,0,37,15.0,0,3-4,21.0,4.0,4.0,416.0,72.0,47.0,1.0,15,27.733333333333334,4.8,3.1333333333333333,23.0,3.6666666666666665,2.3333333333333335,0.013888888888888888,5.25,0.7638888888888888,11,1,0,
3051889,Laquon Treadwell,WR,SEA,20221204_SEA@LAR,2022,13,1,1,1,0,1,1.0,0,1-2,,,,461.0,76.0,50.0,1.0,0,461.0,76.0,50.0,34.0,4.0,3.0,0.013157894736842105,,0.05263157894736842,0,0,1,
3051889,Laquon Treadwell,WR,SEA,20221224_SEA@KC,2022,16,3,7,26,0,17,8.7,0,7-8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,
3051889,Laquon Treadwell,WR,SEA,20230101_NYJ@SEA,2022,17,2,2,15,0,10,7.5,0,1-2,26.0,7.0,3.0,27.0,8.0,4.0,0.0,2,13.5,4.0,2.0,13.5,4.0,2.0,0.0,8.666666666666666,1.0,2,0,0,
3051889,Laquon Treadwell,WR,BAL,20240106_PIT@BAL,2023,18,1,3,16,0,16,16.0,0,3-4,,,,42.0,10.0,6.0,0.0,0,42.0,10.0,6.0,14.0,3.3333333333333335,2.0,0.0,,0.33333333333333337,0,0,1,
3052096,Johnny Mundt,TE,MIN,20220911_GB@MIN,2022,1,3,3,17,0,12,5.7,0,3-4,,,,16.0,3.0,1.0,0.0,0,16.0,3.0,1.0,16.0,3.0,1.0,0.0,,1.0,0,1,1,
3052096,Johnny Mundt,TE,MIN,20220919_MIN@PHI,2022,2,2,3,28,0,17,14.0,0,3-4,17.0,3.0,3.0,17.0,3.0,3.0,0.0,1,17.0,3.0,3.0,17.0,3.0,3.0,0.0,5.666666666666667,1.0,1,1,0,
3052096,Johnny Mundt,TE,MIN,20220925_DET@MIN,2022,3,2,2,23,0,12,11.5,0,1-2,28.0,3.0,2.0,45.0,6.0,5.0,0.0,2,22.5,3.0,2.5,22.5,3.0,2.5,0.0,14.0,1.0,2,1,0,
3052096,Johnny Mundt,TE,MIN,20221002_MIN@NO,2022,4,0,1,0,0,0,0.0,0,1-2,23.0,2.0,2.0,68.0,8.0,7.0,0.0,3,22.666666666666668,2.6666666666666665,2.3333333333333335,22.666666666666668,2.6666666666666665,2.3333333333333335,0.0,11.5,1.0,3,1,0,
3052096,Johnny Mundt,TE,MIN,20221009_CHI@MIN,2022,5,2,2,6,0,4,3.0,0,1-2,0.0,1.0,0.0,68.0,9.0,7.0,0.0,4,17.0,2.25,1.75,17.0,2.0,1.3333333333333333,0.0,0.0,0.8888888888888888,4,1,0,
3052096,Johnny Mundt,TE,MIN,20221016_MIN@MIA,2022,6,2,2,1,0,1,0.5,0,1-2,6.0,2.0,2.0,74.0,11.0,9.0,0.0,5,14.8,2.2,1.8,9.666666666666666,1.6666666666666667,1.3333333333333333,0.0,3.0,0.7575757575757576,5,1,0,
3052096,Johnny Mundt,TE,MIN,20221030_ARI@MIN,2022,8,1,1,1,1,1,1.0,1,1-2,1.0,2.0,2.0,75.0,13.0,11.0,0.0,6,12.5,2.1666666666666665,1.8333333333333333,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.0,0.5,0.7692307692307693,6,1,0,
3052096,Johnny Mundt,TE,MIN,20221106_MIN@WSH,2022,9,1,1,1,0,1,1.0,0,1-2,1.0,1.0,1.0,76.0,14.0,12.0,1.0,7,10.857142857142858,2.0,1.7142857142857142,2.6666666666666665,1.6666666666666667,1.6666666666666667,0.07142857142857142,1.0,0.8333333333333334,0,1,0,
3052096,Johnny Mundt,TE,MIN,20221120_DAL@MIN,2022,11,1,1,8,0,8,8.0,0,1-2,1.0,1.0,1.0,77.0,15.0,13.0,1.0,8,9.625,1.875,1.625,1.0,1.3333333333333333,1.3333333333333333,0.06666666666666667,1.0,0.711111111111111,1,1,0,
3052096,Johnny Mundt,TE,MIN,20221124_NE@MIN,2022,12,2,2,20,0,13,10.0,0,1-2,8.0,1.0,1.0,85.0,16.0,14.0,1.0,9,9.444444444444445,1.7777777777777777,1.5555555555555556,3.3333333333333335,1.0,1.0,0.0625,8.0,0.5625,2,1,0,
3052096,Johnny Mundt,TE,MIN,20221204_NYJ@MIN,2022,13,1,1,12,0,12,12.0,0,1-2,20.0,2.0,2.0,105.0,18.0,16.0,1.0,10,10.5,1.8,1.6,9.666666666666666,1.3333333333333333,1.3333333333333333,0.05555555555555555,10.0,0.7407407407407407,3,1,0,
3052096,Johnny Mundt,TE,MIN,20221217_IND@MIN,2022,15,1,1,7,0,7,7.0,0,1-2,12.0,1.0,1.0,117.0,19.0,17.0,1.0,11,10.636363636363637,1.7272727272727273,1.5454545454545454,13.333333333333334,1.3333333333333333,1.3333333333333333,0.05263157894736842,12.0,0.7719298245614035,4,1,0,
3052096,Johnny Mundt,TE,MIN,20221224_NYG@MIN,2022,16,1,1,16,0,16,16.0,0,1-2,7.0,1.0,1.0,124.0,20.0,18.0,1.0,12,10.333333333333334,1.6666666666666667,1.5,13.0,1.3333333333333333,1.3333333333333333,0.05,7.0,0.7999999999999999,5,1,0,
3052096,Johnny Mundt,TE,MIN,20231008_KC@MIN,2023,5,1,1,11,0,11,11.0,0,1-2,,,,140.0,21.0,19.0,1.0,0,140.0,21.0,19.0,11.666666666666666,1.0,1.0,0.047619047619047616,,0.047619047619047616,0,1,1,
3052096,Johnny Mundt,TE,MIN,20231029_MIN@GB,2023,8,1,1,8,0,8,8.0,0,1-2,11.0,1.0,1.0,11.0,1.0,1.0,0.0,1,11.0,1.0,1.0,11.0,1.0,1.0,0.0,11.0,1.0,1,1,0,
3052096,Johnny Mundt,TE,MIN,20231105_MIN@ATL,2023,9,1,1,18,0,18,18.0,0,1-2,8.0,1.0,1.0,19.0,2.0,2.0,0.0,2,9.5,1.0,1.0,9.5,1.0,1.0,0.0,8.0,1.0,2,1,0,
3052096,Johnny Mundt,TE,MIN,20231112_NO@MIN,2023,10,2,2,8,0,8,4.0,0,1-2,18.0,1.0,1.0,37.0,3.0,3.0,0.0,3,12.333333333333334,1.0,1.0,12.333333333333334,1.0,1.0,0.0,18.0,1.0,3,1,0,
3052096,Johnny Mundt,TE,MIN,20231210_MIN@LV,2023,14,1,1,4,0,4,4.0,0,1-2,8.0,2.0,2.0,45.0,5.0,5.0,0.0,4,11.25,1.25,1.25,11.333333333333334,1.3333333333333333,1.3333333333333333,0.0,4.0,1.0666666666666667,4,1,0,
3052096,Johnny Mundt,TE,MIN,20231216_MIN@CIN,2023,15,1,1,3,0,3,3.0,0,1-2,4.0,1.0,1.0,49.0,6.0,6.0,0.0,5,9.8,1.2,1.2,10.0,1.3333333333333333,1.3333333333333333,0.0,4.0,1.1111111111111112,5,1,0,
3052096,Johnny Mundt,TE,MIN,20231224_DET@MIN,2023,16,1,3,23,0,23,23.0,0,3-4,3.0,1.0,1.0,52.0,7.0,7.0,0.0,6,8.666666666666666,1.1666666666666667,1.1666666666666667,5.0,1.3333333333333333,1.3333333333333333,0.0,3.0,1.1428571428571428,6,1,0,
