,Unnamed: 0.1,receptions,receivingTargets,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,longRushing,rushingTouchdowns,fumbles,fumblesLost,fumblesForced,kicksBlocked,week,date,homeScore,awayScore,result,eventId,seasonName,Unnamed: 0,teamId,location,name,firstName,lastName,height,weight,athleteAge,draftRd,position,exp,headshot,fullName,seasonYr,seasonType,fPts,weeks_played,cumulative_receiving_yards,cumulative_yards_per_game,cumulative_receptions,cumulative_receptions_per_game,cumulative_receiving_touchdowns,cumulative_tds_per_game,cumulative_targets,cumulative_targets_per_game,avg_receiving_yards_last_3,avg_receptions_last_3,avg_tds_last_3,avg_targets_last_3,yards_per_reception,td_rate_per_target,is_first_week,season_TD,season_YDs,season_REC,total_TD,total_YDs,total_REC,setting,lag_win,lag_wins,lag_losses,setting_binary,td,lag_td,lag_rec,lag_yds,lag_tgts,lag_fumbles
1620,4786,3,5,58,19.3,0,53,2,14,7.0,8,0,0,0,0,0,4,2024-09-29T20:05:00.000+00:00,30,13,W,401671758,2024 Regular Season,2198,25,San Francisco,49ers,Deebo,Samuel Sr.,72,215,28,2.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/3126486.png,Deebo Samuel Sr.,2024,Regular Season,5.8,3,164.0,82.0,13.0,6.5,0.0,0.0,19.0,9.5,82.0,6.5,0.0,9.5,13.75,0.0,0,0.0,164.0,13.0,9.0,1688.0,129.0,home,0,1,1,1.0,0,0.0,8.0,110.0,10.0,0.0
1621,4785,1,3,11,11.0,0,11,3,9,3.0,7,0,0,0,0,0,5,2024-10-06T20:05:00.000+00:00,23,24,L,401671756,2024 Regular Season,2198,25,San Francisco,49ers,Deebo,Samuel Sr.,72,215,28,2.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/3126486.png,Deebo Samuel Sr.,2024,Regular Season,1.1,4,222.0,74.0,16.0,5.333333333333333,0.0,0.0,24.0,8.0,74.0,5.333333333333333,0.0,8.0,19.333333333333332,0.0,0,0.0,222.0,16.0,9.0,1746.0,132.0,away,1,2,1,0.0,0,0.0,3.0,58.0,5.0,0.0
1622,4784,3,5,102,34.0,1,76,4,15,3.8,5,0,0,0,0,0,6,2024-10-11T00:15:00.000+00:00,24,36,W,401671819,2024 Regular Season,2198,25,San Francisco,49ers,Deebo,Samuel Sr.,72,215,28,2.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/3126486.png,Deebo Samuel Sr.,2024,Regular Season,16.2,5,233.0,58.25,17.0,4.25,0.0,0.0,27.0,6.75,59.666666666666664,4.0,0.0,6.0,11.0,0.0,0,0.0,233.0,17.0,9.0,1757.0,133.0,away,0,2,2,0.0,1,0.0,1.0,11.0,3.0,0.0
1623,3199,2,4,19,9.5,0,11,0,0,0.0,0,0,0,0,0,0,1,2022-09-11T17:00:00.000+00:00,9,24,W,401437632,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,1.9,1,335.0,0.0,20.0,0.0,1.0,0.0,32.0,0.0,40.333333333333336,4.0,0.0,6.0,34.0,0.0,1,0.0,0.0,0.0,10.0,1859.0,136.0,away,0,0,0,0.0,0,1.0,3.0,102.0,5.0,0.0
1624,3198,1,2,12,12.0,1,12,0,0,0.0,0,0,0,0,0,0,2,2022-09-18T17:00:00.000+00:00,38,42,L,401437633,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,7.2,2,19.0,19.0,2.0,2.0,0.0,0.0,4.0,4.0,19.0,2.0,0.0,4.0,9.5,0.03125,0,0.0,19.0,2.0,0.0,19.0,2.0,away,1,1,0,0.0,1,0.0,2.0,19.0,4.0,0.0
1625,3197,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,3,2022-09-25T17:00:00.000+00:00,26,37,W,401437631,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,0.0,3,31.0,15.5,3.0,1.5,1.0,0.5,6.0,3.0,15.5,1.5,0.5,3.0,12.0,0.0,0,1.0,31.0,3.0,1.0,31.0,3.0,away,0,1,1,0.0,0,1.0,1.0,12.0,2.0,0.0
1626,3196,2,3,10,5.0,0,7,0,0,0.0,0,0,0,0,0,0,4,2022-10-02T17:00:00.000+00:00,20,23,L,401437750,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,1.0,4,31.0,10.333333333333334,3.0,1.0,1.0,0.3333333333333333,7.0,2.3333333333333335,10.333333333333334,1.0,0.3333333333333333,2.3333333333333335,0.0,0.16666666666666666,0,1.0,31.0,3.0,1.0,31.0,3.0,away,1,2,1,0.0,0,0.0,0.0,0.0,1.0,0.0
1627,3195,1,2,8,8.0,0,8,0,0,0.0,0,0,0,0,0,0,5,2022-10-10T00:20:00.000+00:00,19,17,W,401437775,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,0.8,5,41.0,10.25,5.0,1.25,1.0,0.25,10.0,2.5,7.333333333333333,1.0,0.3333333333333333,2.0,5.0,0.14285714285714285,0,1.0,41.0,5.0,1.0,41.0,5.0,home,0,2,2,1.0,0,0.0,2.0,10.0,3.0,0.0
1628,3194,3,5,27,9.0,0,15,0,0,0.0,0,0,0,0,0,0,6,2022-10-16T17:00:00.000+00:00,24,20,L,401437784,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,2.7,6,49.0,9.8,6.0,1.2,1.0,0.2,12.0,2.4,6.0,1.0,0.0,2.0,8.0,0.1,0,1.0,49.0,6.0,1.0,49.0,6.0,away,1,3,2,0.0,0,0.0,1.0,8.0,2.0,0.0
1629,3193,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,7,2022-10-23T17:00:00.000+00:00,23,20,W,401437792,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,0.0,7,76.0,12.666666666666666,9.0,1.5,1.0,0.16666666666666666,17.0,2.8333333333333335,15.0,2.0,0.0,3.3333333333333335,9.0,0.08333333333333333,0,1.0,76.0,9.0,1.0,76.0,9.0,home,0,3,3,1.0,0,0.0,3.0,27.0,5.0,0.0
1630,3192,6,8,64,10.7,0,16,0,0,0.0,0,0,0,0,0,0,8,2022-10-28T00:15:00.000+00:00,22,27,W,401437805,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,6.4,8,76.0,10.857142857142858,9.0,1.2857142857142858,1.0,0.14285714285714285,17.0,2.4285714285714284,11.666666666666666,1.3333333333333333,0.0,2.3333333333333335,0.0,0.058823529411764705,0,1.0,76.0,9.0,1.0,76.0,9.0,away,1,4,3,0.0,0,0.0,0.0,0.0,0.0,0.0
1631,3191,1,4,12,12.0,0,12,0,0,0.0,0,0,0,0,0,0,9,2022-11-08T01:15:00.000+00:00,13,27,W,401437831,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,1.2,9,140.0,17.5,15.0,1.875,1.0,0.125,25.0,3.125,30.333333333333332,3.0,0.0,4.333333333333333,10.666666666666666,0.058823529411764705,0,1.0,140.0,15.0,1.0,140.0,15.0,away,1,5,3,0.0,0,0.0,6.0,64.0,8.0,0.0
1632,3190,9,9,128,14.2,0,31,0,0,0.0,0,0,0,0,0,0,11,2022-11-20T18:00:00.000+00:00,13,3,W,401437846,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,12.8,10,152.0,16.88888888888889,16.0,1.7777777777777777,1.0,0.1111111111111111,29.0,3.2222222222222223,25.333333333333332,2.3333333333333335,0.0,4.0,12.0,0.04,0,1.0,152.0,16.0,1.0,152.0,16.0,home,1,6,3,1.0,0,0.0,1.0,12.0,4.0,0.0
1633,3189,1,4,17,17.0,0,17,0,0,0.0,0,0,0,0,0,0,12,2022-11-27T18:00:00.000+00:00,28,27,L,401437862,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,1.7,11,280.0,28.0,25.0,2.5,1.0,0.1,38.0,3.8,68.0,5.333333333333333,0.0,7.0,14.222222222222221,0.034482758620689655,0,1.0,280.0,25.0,1.0,280.0,25.0,away,1,7,3,0.0,0,0.0,9.0,128.0,9.0,0.0
1634,3188,7,8,41,5.9,0,10,0,0,0.0,0,0,0,0,0,0,13,2022-12-04T18:00:00.000+00:00,10,9,W,401437875,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,4.1,12,297.0,27.0,26.0,2.3636363636363638,1.0,0.09090909090909091,42.0,3.8181818181818183,52.333333333333336,3.6666666666666665,0.0,5.666666666666667,17.0,0.02631578947368421,0,1.0,297.0,26.0,1.0,297.0,26.0,home,0,7,4,1.0,0,0.0,1.0,17.0,4.0,0.0
1635,3187,5,6,52,10.4,0,23,0,0,0.0,0,0,0,0,0,0,14,2022-12-11T18:00:00.000+00:00,14,16,W,401437894,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,5.2,13,338.0,28.166666666666668,33.0,2.75,1.0,0.08333333333333333,50.0,4.166666666666667,62.0,5.666666666666667,0.0,7.0,5.857142857142857,0.023809523809523808,0,1.0,338.0,33.0,1.0,338.0,33.0,away,1,8,4,0.0,0,0.0,7.0,41.0,8.0,0.0
1636,3186,6,6,29,4.8,0,14,0,0,0.0,0,0,2,1,0,0,15,2022-12-17T21:40:00.000+00:00,13,3,L,401437903,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,2.9,14,390.0,30.0,38.0,2.923076923076923,1.0,0.07692307692307693,56.0,4.3076923076923075,36.666666666666664,4.333333333333333,0.0,6.0,10.4,0.02,0,1.0,390.0,38.0,1.0,390.0,38.0,away,1,9,4,0.0,0,0.0,5.0,52.0,6.0,0.0
1637,3185,1,1,6,6.0,1,6,0,0,0.0,0,0,0,0,0,0,16,2022-12-24T18:00:00.000+00:00,17,9,W,401437918,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,6.6,15,419.0,29.928571428571427,44.0,3.142857142857143,1.0,0.07142857142857142,62.0,4.428571428571429,40.666666666666664,6.0,0.0,6.666666666666667,4.833333333333333,0.017857142857142856,0,1.0,419.0,44.0,1.0,419.0,44.0,home,0,9,5,1.0,1,0.0,6.0,29.0,6.0,2.0
1638,3184,1,3,9,9.0,0,9,0,0,0.0,0,0,0,0,0,0,17,2023-01-02T01:20:00.000+00:00,13,16,L,401437934,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,0.9,16,425.0,28.333333333333332,45.0,3.0,2.0,0.13333333333333333,63.0,4.2,29.0,4.0,0.3333333333333333,4.333333333333333,6.0,0.016129032258064516,0,2.0,425.0,45.0,2.0,425.0,45.0,away,1,10,5,0.0,0,1.0,1.0,6.0,1.0,0.0
1639,3183,2,9,24,12.0,0,13,0,0,0.0,0,0,0,0,0,0,18,2023-01-08T18:00:00.000+00:00,27,16,L,401437951,2022 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2022,Regular Season,2.4,17,434.0,27.125,46.0,2.875,2.0,0.125,66.0,4.125,14.666666666666666,2.6666666666666665,0.3333333333333333,3.3333333333333335,9.0,0.031746031746031744,0,2.0,434.0,46.0,2.0,434.0,46.0,away,0,10,6,0.0,0,0.0,1.0,9.0,3.0,0.0
1640,3181,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,2023-09-10T20:25:00.000+00:00,13,30,W,401547408,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,1,458.0,0.0,48.0,0.0,2.0,0.0,75.0,0.0,35.0,3.6666666666666665,0.3333333333333333,6.666666666666667,12.0,0.030303030303030304,1,0.0,0.0,0.0,2.0,458.0,48.0,away,0,0,0,0.0,0,0.0,2.0,24.0,9.0,0.0
1641,3180,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,2,2023-09-17T20:05:00.000+00:00,23,30,L,401547422,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0,0.0,0.0,0.0,2.0,458.0,48.0,away,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1642,3179,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,-,-,3,2023-09-26T00:15:00.000+00:00,19,16,L,401547441,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,458.0,48.0,away,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
1643,3178,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,4,2023-10-01T17:00:00.000+00:00,23,29,W,401547449,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,458.0,48.0,away,0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0
1644,3177,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,6,2023-10-15T20:25:00.000+00:00,26,9,W,401547479,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,458.0,48.0,home,1,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0
1645,3176,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,7,2023-10-22T20:05:00.000+00:00,17,24,L,401547492,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,458.0,48.0,away,1,3,2,0.0,0,0.0,0.0,0.0,0.0,0.0
1646,3175,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,8,2023-10-29T17:00:00.000+00:00,43,20,L,401547505,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,458.0,48.0,away,0,3,3,0.0,0,0.0,0.0,0.0,0.0,0.0
1647,3174,1,1,15,15.0,0,15,0,0,0.0,0,0,0,0,0,0,9,2023-11-05T18:00:00.000+00:00,20,3,L,401547519,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,1.5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,458.0,48.0,away,0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0
1648,3173,2,2,24,12.0,0,23,0,0,0.0,0,0,0,0,0,0,11,2023-11-19T21:25:00.000+00:00,17,16,W,401547544,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,2.4,9,15.0,1.875,1.0,0.125,0.0,0.0,1.0,0.125,5.0,0.3333333333333333,0.0,0.3333333333333333,15.0,0.0,0,0.0,15.0,1.0,2.0,473.0,49.0,home,0,3,5,1.0,0,0.0,1.0,15.0,1.0,0.0
1649,3172,2,2,13,6.5,0,7,0,0,0.0,0,0,0,0,0,0,12,2023-11-26T21:05:00.000+00:00,14,37,W,401547562,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,1.3,10,39.0,4.333333333333333,3.0,0.3333333333333333,0.0,0.0,3.0,0.3333333333333333,13.0,1.0,0.0,1.0,12.0,0.0,0,0.0,39.0,3.0,2.0,497.0,51.0,away,1,4,5,0.0,0,0.0,2.0,24.0,2.0,0.0
1650,3171,4,5,55,13.8,1,30,0,0,0.0,0,0,0,0,0,0,13,2023-12-03T21:25:00.000+00:00,36,19,W,401547575,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,11.5,11,52.0,5.2,5.0,0.5,0.0,0.0,5.0,0.5,17.333333333333332,1.6666666666666667,0.0,1.6666666666666667,6.5,0.0,0,0.0,52.0,5.0,2.0,510.0,53.0,home,1,5,5,1.0,1,0.0,2.0,13.0,2.0,0.0
1651,3170,3,10,46,15.3,1,22,0,0,0.0,0,0,0,0,0,0,14,2023-12-10T18:00:00.000+00:00,37,31,L,401547585,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,10.6,12,107.0,9.727272727272727,9.0,0.8181818181818182,1.0,0.09090909090909091,10.0,0.9090909090909091,30.666666666666668,2.6666666666666665,0.3333333333333333,3.0,13.75,0.0,0,1.0,107.0,9.0,3.0,565.0,57.0,away,1,6,5,0.0,1,1.0,4.0,55.0,5.0,0.0
1652,3169,2,3,44,22.0,1,23,1,23,23.0,23,0,0,0,0,0,15,2023-12-17T21:05:00.000+00:00,28,20,W,401547597,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,10.4,13,153.0,12.75,12.0,1.0,2.0,0.16666666666666666,20.0,1.6666666666666667,38.0,3.0,0.6666666666666666,5.666666666666667,15.333333333333334,0.1,0,2.0,153.0,12.0,4.0,611.0,60.0,home,0,6,6,1.0,1,1.0,3.0,46.0,10.0,0.0
1653,3168,6,6,82,13.7,1,32,0,0,0.0,0,0,0,0,0,0,16,2023-12-22T01:15:00.000+00:00,30,22,W,401547609,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,14.2,14,197.0,15.153846153846153,14.0,1.0769230769230769,3.0,0.23076923076923078,23.0,1.7692307692307692,48.333333333333336,3.0,1.0,6.0,22.0,0.1,0,3.0,197.0,14.0,5.0,655.0,62.0,home,1,7,6,1.0,1,1.0,2.0,44.0,3.0,0.0
1654,3167,6,10,92,15.3,0,37,0,0,0.0,0,0,2,1,0,0,17,2023-12-31T18:00:00.000+00:00,25,26,W,401547632,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,9.2,15,279.0,19.928571428571427,20.0,1.4285714285714286,4.0,0.2857142857142857,29.0,2.0714285714285716,57.333333333333336,3.6666666666666665,1.0,6.333333333333333,13.666666666666666,0.13043478260869565,0,4.0,279.0,20.0,6.0,737.0,68.0,away,1,8,6,0.0,0,1.0,6.0,82.0,6.0,0.0
1655,3166,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,18,2024-01-07T21:25:00.000+00:00,20,21,W,401547651,2023 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2023,Regular Season,0.0,16,371.0,24.733333333333334,26.0,1.7333333333333334,4.0,0.26666666666666666,39.0,2.6,72.66666666666667,4.666666666666667,0.6666666666666666,6.333333333333333,15.333333333333334,0.13793103448275862,0,4.0,371.0,26.0,6.0,829.0,74.0,away,1,9,6,0.0,0,0.0,6.0,92.0,10.0,2.0
1656,3164,4,7,42,10.5,0,14,0,0,0.0,0,0,0,0,0,0,1,2024-09-09T00:20:00.000+00:00,26,20,L,401671792,2024 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2024,Regular Season,4.2,1,371.0,0.0,26.0,0.0,4.0,0.0,39.0,0.0,57.0,2.3333333333333335,0.3333333333333333,4.333333333333333,0.0,0.10256410256410256,1,0.0,0.0,0.0,6.0,829.0,74.0,away,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1657,3163,2,4,50,25.0,0,42,0,0,0.0,0,0,0,0,0,0,2,2024-09-15T20:05:00.000+00:00,41,10,L,401671754,2024 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2024,Regular Season,5.0,2,42.0,42.0,4.0,4.0,0.0,0.0,7.0,7.0,42.0,4.0,0.0,7.0,10.5,0.10256410256410256,0,0.0,42.0,4.0,6.0,871.0,78.0,away,0,0,1,0.0,0,0.0,4.0,42.0,7.0,0.0
1658,3162,1,4,32,32.0,0,32,0,0,0.0,0,0,0,0,0,0,3,2024-09-22T20:25:00.000+00:00,27,24,W,401671772,2024 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2024,Regular Season,3.2,3,92.0,46.0,6.0,3.0,0.0,0.0,11.0,5.5,46.0,3.0,0.0,5.5,25.0,0.0,0,0.0,92.0,6.0,6.0,921.0,80.0,home,0,0,2,1.0,0,0.0,2.0,50.0,4.0,0.0
1659,3161,2,3,37,18.5,0,19,0,0,0.0,0,0,0,0,0,0,4,2024-09-29T17:00:00.000+00:00,24,18,L,401671871,2024 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2024,Regular Season,3.7,4,124.0,41.333333333333336,7.0,2.3333333333333335,0.0,0.0,15.0,5.0,41.333333333333336,2.3333333333333335,0.0,5.0,32.0,0.0,0,0.0,124.0,7.0,6.0,953.0,81.0,away,1,1,2,0.0,0,0.0,1.0,32.0,4.0,0.0
1660,3160,3,5,28,9.3,1,16,0,0,0.0,0,0,0,0,0,0,5,2024-10-06T20:25:00.000+00:00,19,24,L,401671679,2024 Regular Season,1473,14,Los Angeles,Rams,Demarcus,Robinson,73,202,30,4.0,WR,9,https://a.espncdn.com/i/headshots/nfl/players/full/3043116.png,Demarcus Robinson,2024,Regular Season,8.8,5,161.0,40.25,9.0,2.25,0.0,0.0,18.0,4.5,39.666666666666664,1.6666666666666667,0.0,3.6666666666666665,18.5,0.0,0,0.0,161.0,9.0,6.0,990.0,83.0,away,0,1,3,0.0,1,0.0,2.0,37.0,3.0,0.0
1661,470,1,1,4,4.0,0,4,0,0,0.0,0,0,0,0,0,0,1,2022-09-11T17:00:00.000+00:00,26,27,W,401437650,2022 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2022,Regular Season,0.4,1,189.0,0.0,12.0,0.0,1.0,0.0,23.0,0.0,13.0,1.3333333333333333,0.3333333333333333,4.333333333333333,9.333333333333334,0.0,1,0.0,0.0,0.0,7.0,1018.0,86.0,away,0,0,0,0.0,0,1.0,3.0,28.0,5.0,0.0
1662,469,1,1,9,9.0,0,9,0,0,0.0,0,0,0,0,0,0,2,2022-09-18T17:00:00.000+00:00,10,20,L,401437652,2022 Regular Season,174,33,Baltimore,Ravens,Deonte,Harty,66,170,26,0.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/4411193.png,Deonte Harty,2022,Regular Season,0.9,2,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,0.043478260869565216,0,0.0,4.0,1.0,0.0,4.0,1.0,away,1,1,0,0.0,0,0.0,1.0,4.0,1.0,0.0
